学	⿳𭕄冖子	1	63	ガク	まな.ぶ	たか のり	カク コウ キョウ おしえる	u	8	⿱𰃮子
岳	⿱丘山	8	1334	ガク	たけ	おか たか たけん			8	
楽	⿱⿴⿱丷八白木	2	373	ガク ラク ゴウ	たの.しい たの.しむ この.む	さ た やす ら	ギョウ	u	13	⿱⿴⿰⿱丶㇀⿱㇒丶白木
額	⿰客頁	5	407	ガク	ひたい	ぬか	ギャク たか	u	18	
顎	⿰咢頁	8	0	ガク	あご あぎと				18	
掛	⿰扌卦	8	1027	カイ ケイ	か.ける -か.ける か.け -か.け	かけ	ケ カ かかる かかり	u	11	
笠	⿱竹立	9	1499	リュウ	かさ				11	⿱𥫗立
樫	⿰木堅	9	2297		かし				16	
橿	⿰木畺	0	2198	キョウ	かし もちのき				17	
梶	⿰木尾	9	1355	ビ	かじ こずえ		ミ	u	11	
鰍	⿰魚秋	0	0	シュウ シュ	かじか いなだ どじょう				20	
潟	⿰氵舄	4	1204	セキ	かた -がた	がら	サク ジャク テキ シャク	u	15	
割	⿰害刂	6	318	カツ	わ.る わり わ.り わ.れる		さく	u	12	
喝	⿰口⿱日匂	8	1858	カツ			アイ しかる	u	11	⿰口曷
恰	⿰忄合	9	0	コウ カッ チョウ キョウ	あたか.も		カツ	u	9	
括	⿰扌舌	8	1026	カツ	くく.る		カチ	u	9	
活	⿰氵舌	2	171	カツ	い.きる い.かす い.ける		ガチ よみがえる	u	9	
渇	⿰氵⿱日匂	8	1944	カツ	かわ.く		ケツ かれる かわき	u	11	
滑	⿰氵骨	8	1238	カツ コツ	すべ.る なめ.らか	かり なめり	ゲチ コチ みだす	u	13	
葛	⿳艹日匂	8	1547	カツ カチ	つづら くず	か かず かずら かっ かつら			11	⿱艹曷
褐	⿰衤⿱日匂	8	2186	カツ			カチ	u	13	⿰衤曷
轄	⿰車害	8	1771	カツ	くさび		カイ	u	17	
且	⿴𠀃𠄠	8	0	ショ ソ ショウ	か.つ	あき かつ	シャ ゾ しばらく	u	5	
鰹	⿰魚堅	0	0	ケン	かつお				23	
叶	⿰口十	9	2312	キョウ	かな.える かな.う	かの かのう	かない	u	5	
椛	⿰木花	9	0		かば もみじ				11	⿰木⿱艹⿰亻𠤎
樺	⿰木華	9	1982	カ	かば かんば	から かも かん			14	
鞄	⿰革包	9	0	ハク ホウ ビョウ	かばん		ホク ボク ヒョウ	u	14	⿰革⿹勹巳
株	⿰木朱	6	432	シュ	かぶ		チュ	u	10	
兜	⿶𠒂白	9	2034	トウ ト	かぶと		ツ	u	11	
竃	⿳穴土⿻日电	0	0	ソウ	かまど かま へっつい				17	⿱𥤧⿻昌乚
蒲	⿱艹浦	9	1887	ホ ボ フ ブ	がま かば かま		ハク バク	u	13	
釜	⿱父⿻王丷	8	1761	フ	かま				10	
鎌	⿰金兼	8	1587	レン ケン	かま	かた かね			18	
噛	⿰口歯	0	2399	コウ ゴウ	か.む か.じる		ギョウ かみ	u	15	
鴨	⿰甲鳥	9	1797	オウ	かも あひる				16	
栢	⿰木百	0	0	ハク ヒャク	かしわ	かや			10	
茅	⿱艹矛	9	1895	ボウ ミョウ	かや ちがや	ち じ	ビョウ バイ	u	8	
萱	⿱艹宣	9	2217	ケン	かや かんぞう	か	カン	u	12	
粥	⿲弓米弓	9	2280	イク シュク ジュク	かゆ かい ひさ.ぐ		ビ ミ	u	12	⿴弜米
刈	⿰㐅刂	8	1738	ガイ カイ	か.る	かっ かり	ゲ	u	4	
苅	⿱艹刈	0	2178	ガイ カイ	か.る	かり かる かん			7	
瓦	⿱⿵⿸丅㇈丶㇀	8	1850	ガ	かわら ぐらむ		ギ ゲ	u	5	
乾	⿰𠦝乞	8	1453	カン ケン	かわ.く かわ.かす ほ.す ひ.る		ゲン いぬい	u	11	⿸⿰𠦝𠂉乙
侃	⿰亻⿱口𫶧	9	0	カン	つよ.い	あきら ただし			8	
冠	⿱冖㝴	8	1503	カン	かんむり	か かっぷ まさる	かぶる	u	9	
寒	⿱𡨄⺀	3	1456	カン	さむ.い	さ さん			12	⿱𡨄冫
刊	⿰干刂	5	855	カン			きざむ けずる	u	5	
勘	⿰甚力	8	1494	カン		か さとる	コン かんがえる	u	11	
勧	⿰𮥶力	8	1068	カン ケン	すす.める				13	
巻	⿱龹己	6	944	カン ケン	ま.く まき ま.き				9	
喚	⿰口奐	8	1120	カン	わめ.く		よぶ	u	12	
堪	⿰土甚	8	1953	カン タン	た.える たま.る こら.える こた.える		コン シン	u	12	
姦	⿱女奻	0	0	カン ケン	かん.する かしま.しい みだら				9	
完	⿱宀元	4	595	カン			ガン ゴツ ゴチ まったい	u	7	
官	⿱宀㠯	4	230	カン			つかさ	u	8	
寛	⿱宀莧	8	1377	カン	くつろ.ぐ ひろ.い ゆる.やか	とも のぶ のり ひろし ひろん ゆた			13	
干	⿱一十	6	1349	カン	ほ.す ほ.し- -ぼ.し ひ.る	ほし	ガン おかす たて もとめる	u	3	
幹	⿰𠦝𫢉	5	364	カン	みき	つよし まさ もと えだ き くる			13	⿸⿰𠦝𠆢干
患	⿱串心	8	796	カン	わずら.う	くろ	ゲン うれい うれえる わずらい	u	11	
感	⿱咸心	3	233	カン			コン ゴン	u	13	
慣	⿰忄貫	5	1177	カン	な.れる な.らす		ならわし	u	14	
憾	⿰忄感	8	1682	カン	うら.む		ゴン タン ドン うらみ	u	16	
換	⿰扌奐	8	687	カン	か.える -か.える か.わる		ガン	u	12	
敢	⿰⿱丅耳攵	8	1859	カン	あ.えて あ.えない あ.えず		あえてする	u	12	⿹攻𤮺
柑	⿰木甘	9	0	コン カン			ゲン ケン みかん	u	9	
桓	⿰木亘	0	0	カン			ガン	u	10	
棺	⿰木官	8	2161	カン			ひつぎ	u	12	
款	⿰⿱士示欠	8	1854	カン		まさ	まこと よろこぶ	u	12	⿰𰧭欠
歓	⿰𮥶欠	8	1065	カン	よろこ.ぶ	ぶ	よろこび	u	15	
汗	⿰氵干	8	1502	カン	あせ		ガン あせする	u	6	
漢	⿰氵𦰩	3	1487	カン		はん	タン から	u	13	
澗	⿰氵間	0	0	カン ケン	たに たにみず	ま			15	
潅	⿰氵𮥶	0	0	カン	そそ.ぐ				14	
環	⿰王睘	8	409	カン	わ	たま たまき	ゲン めぐる	u	17	
甘	⿴廿一	8	1248	カン	あま.い あま.える あま.やかす うま.い	かも	コン あまんじる	u	5	
監	⿱⿰臣⿱𠂉一皿	8	408	カン		けん	みる	u	15	
看	⿱龵目	6	1060	カン	み.る				9	
竿	⿱竹干	9	2416	カン	さお				9	⿱𥫗干
管	⿱竹官	4	517	カン	くだ	すが	ふえ	u	14	⿱𥫗官
簡	⿱竹間	6	983	カン ケン	えら.ぶ ふだ				18	⿱𥫗間
緩	⿰糸爰	8	933	カン	ゆる.い ゆる.やか ゆる.む ゆる.める	ひろ	ケン	u	15	
缶	⿱午凵	8	1543	カン	かま	ふ べ	フウ ほとぎ	u	6	
翰	⿰𠦝⿱人羽	0	0	カン	はね ふで やまどり ふみ		ガン	u	16	⿰𠦝⿱𠆢羽
肝	⿰月干	8	1118	カン	きも				7	
艦	⿰舟監	8	1363	カン			ガン いくさぶね	u	21	
莞	⿱艹完	9	0	カン	い				10	
観	⿰𮥶見	4	476	カン	み.る しめ.す		ケン	u	18	
諌	⿰言東	0	2296	カン	いさ.め いさ.める		ケン トウ ツ	u	15	
貫	⿱毌貝	8	1156	カン	つらぬ.く ぬ.く ぬき	つら ぬく	ワン ひく	u	11	
還	⿺辶睘	8	910	カン	かえ.る		セン ゲン かえす また	u	16	
鑑	⿰金監	8	1391	カン	かんが.みる かがみ	あき あきら	ケン ガン	u	23	
間	⿵門日	2	33	カン ケン	あいだ ま あい	ちか は はざ はし	カツ ゲツ しずか ひそかに	u	12	
閑	⿵門木	8	1994	カン		が より	ゲン しきり しずか ならう	u	12	
関	⿵門关	4	70	カン	せき -ぜき かか.わる からくり		ワン かんぬき	u	14	
陥	⿰阝⿱𠂊旧	8	1154	カン	おちい.る おとしい.れる		とおす	u	10	⿰阝⿱⺈旧
韓	⿰𠦝韋	8	445	カン	から いげた		ガン	u	18	
館	⿰飠官	3	613	カン	やかた たて	たち			16	
舘	⿰舍官	0	2281	カン	やかた たて	たち			16	
丸	⿻九丶	2	542	ガン	まる まる.める まる.い	ま わ わに	カン たま まろ	u	3	
含	⿱今口	8	466	ガン	ふく.む ふく.める		カン ゴン	u	7	
岸	⿱山厈	3	556	ガン	きし	けし			8	
巌	⿱山厳	9	1986	ガン	いわ いわお けわ.しい	よし	ゲン けわし	u	20	
玩	⿰王元	8	2216	ガン	もちあそ.ぶ もてあそ.ぶ				8	
癌	⿸疒嵒	0	2233	ガン					17	
眼	⿰目艮	5	1527	ガン ゲン	まなこ め		ゴン	u	11	
岩	⿱山石	2	787	ガン	いわ				8	
翫	⿰習元	0	2134	ガン	もてあそ.ぶ				15	
贋	⿸雁貝	0	2439	ガン	にせ		カン	u	19	
雁	⿸厂倠	9	2192	ガン	かり かりがね		ゲン	u	12	
頑	⿰元頁	8	1247	ガン	かたく.な				13	
顔	⿰彦頁	2	676	ガン	かお				18	
願	⿰原頁	4	894	ガン	ねが.う -ねがい	ら	ゲン	u	19	
企	⿱人止	8	278	キ	くわだ.てる たくら.む				6	⿱𠆢止
伎	⿰亻支	8	0	ギ キ	わざ わざおぎ		シ	u	6	
危	⿸厃㔾	6	606	キ	あぶ.ない あや.うい あや.ぶむ		ギ	u	6	
喜	⿱壴口	5	769	キ	よろこ.ぶ よろこ.ばす	あき きゅ のぶ ゆき よし	シ	u	12	
器	⿳吅大吅	4	525	キ	うつわ				15	⿴㗊犬
基	⿱其土	5	241	キ	もと もとい	きい とも	もとづく	u	11	
奇	⿱大可	8	1367	キ	く.しき あや.しい くし めずら.しい		ギ イ アイ くすし	u	8	
嬉	⿰女喜	9	2274	キ	うれ.しい たの.しむ	うらし うれし			15	
寄	⿱宀奇	5	673	キ	よ.る -よ.り よ.せる	よせ より よろ			11	
岐	⿰山支	4	1428	キ ギ		たかし また	シ えだみち	u	7	
希	⿱㐅布	4	896	キ ケ	まれ こいねが.う	のぞ のぞみ	のぞむ	u	7	
幾	⿹⿻戈𢆶人	8	1725	キ	いく- いく.つ いく.ら	い く	ケ ゲ ちかい ほとんど	u	12	⿹⿻弋𢆶人
忌	⿱己心	8	1882	キ	い.む い.み い.まわしい	いまわ	ギ	u	7	
揮	⿰扌軍	6	946	キ	ふる.う		クン コン ゴン	u	12	
机	⿰木几	6	1671	キ	つくえ		ガイ	u	6	
旗	⿰方⿱𠂉其	4	1190	キ	はた		ギ	u	14	⿸𭤨其
既	⿰⑤旡	8	1081	キ	すで.に		つきる	u	10	
期	⿰其月	3	117	キ ゴ			ギ	u	12	
棋	⿰木其	8	1311	キ	ご		ギ	u	12	
棄	⿱𠫓𭩠	8	901	キ	す.てる				13	⿳亠厶⿱丗木
機	⿰木幾	4	127	キ	はた		ケ おり からくり きざし	u	16	
帰	⿰⿰丨丿帚	2	504	キ	かえ.る かえ.す おく.る とつ.ぐ				10	⿰⿰丨丿⿳𫜹冖巾
毅	⿰豙殳	9	1770	キ ギ	つよ.い	つよし こわし たけし たけ はたす あつし	ゲ	u	15	
気	⿹气㐅	1	113	キ ケ	いき き				6	
汽	⿰氵气	2	2020	キ			カイ イツ ケ キツ	u	7	
畿	⿹⿻戈𢆶田	8	1683	キ	みやこ		ゲ	u	15	⿹⿻弋𢆶田
祈	⿰礻斤	8	1462	キ	いの.る	のり れい			8	⿰示斤
季	⿱禾子	4	842	キ		すえ とし			8	
稀	⿰禾希	9	2232	キ ケ	まれ まばら				12	
紀	⿰糸己	5	780	キ		おさむ ただす とし とも のり もと	おさめる しるす	u	9	
徽	⿲彳⿱山糸攵	9	0	キ	しるし		よい	u	17	⿰彳𢾰 ⿵⿲彳㞢攵糸
規	⿰夫見	5	349	キ		すのり ただし のり み	ケイ エ ケキ キャク	u	11	
記	⿰言己	2	149	キ	しる.す	のり			10	
貴	⿱𠀐貝	6	970	キ	たっと.い とうと.い たっと.ぶ とうと.ぶ	きよ ぎ たか たかし よし	たかい	u	12	
起	⿺走巳	3	374	キ	お.きる お.こる お.こす おこ.す		たつ	u	10	⿺走己
軌	⿰車九	8	1480	キ			わだち	u	9	
輝	⿰光軍	8	1259	キ	かがや.く	あき あきら さき てる ひ ひかる	かがやき	u	15	
飢	⿰飠几	8	1659	キ	う.える				10	
騎	⿰馬奇	8	1696	キ			ギ のる	u	18	
鬼	⿱甶⿺儿厶	8	1557	キ	おに おに-				10	
亀	⿱𠂊⿻日电	8	1353	キ キュウ キン	かめ	ひさ ひさし			11	⿱⺈⿻昌乚
偽	⿰亻為	8	1171	ギ カ	いつわ.る にせ いつわ.り		イ ガ	u	11	
儀	⿰亻義	8	739	ギ		のり よし	よい	u	15	
妓	⿰女支	0	0	ギ キ	わざおぎ うたいめ				7	
宜	⿱宀且	8	1766	ギ	よろ.しい よろ.しく	き たか のぶ のり よし	むべ よい	u	8	
戯	⿰虚戈	8	1880	ギ ゲ	たわむ.れる ざ.れる じゃ.れる		キ コ	u	15	
技	⿰扌支	5	434	ギ	わざ		キ	u	7	
擬	⿰扌疑	8	1990	ギ	まが.い もど.き		なぞらえる はかる	u	17	
欺	⿰其欠	8	1541	ギ	あざむ.く		キ	u	12	
犠	⿰牛義	8	1189	ギ キ	いけにえ		サ	u	17	⿰牜義
疑	⿰𠤕⿱龴疋	6	283	ギ	うたが.う		キ ゴチ ゴキ ギョウ	u	14	
祇	⿰示氏	9	2169	ギ キ シ	くにつかみ ただ まさに		ジ	u	8	
義	⿱𦍌我	5	415	ギ		ただし ちか のり よし	キ よい	u	13	
蟻	⿰虫義	0	0	ギ	あり		ガ	u	19	
誼	⿰言宜	9	0	ギ	よしみ よい				15	
議	⿰言義	4	25	ギ		かた のり	はかる	u	20	
掬	⿰扌匊	9	0	キク コク	きく.す むす.ぶ すく.う たなごころ				11	
菊	⿱艹匊	8	1287	キク					11	
鞠	⿰革匊	9	0	キク キュウ	まり	まい	コク ク	u	17	
吉	⿱士口	8	711	キチ キツ	よし	え き きっ きる こし と	よい	u	6	
吃	⿰口乞	0	0	キツ	ども.る		ケツ コチ	u	6	
喫	⿰口契	8	1347	キツ	の.む		ケキ カイ くう	u	12	
桔	⿰木吉	9	0	キツ ケツ		き	ケチ ゲチ	u	10	
橘	⿰木矞	9	2053	キツ	たちばな	きっ	キチ	u	16	
詰	⿰言吉	8	1020	キツ キチ	つ.める つ.め -づ.め つ.まる	ずめ づめ	ケツ ケチ つむ なじる	u	13	
砧	⿰石占	9	0	チン	きぬた				10	
杵	⿰木午	9	2355	ショ ソ	きね	き	つち	u	8	
黍	⿱禾⿱人氺	0	0	ショ	きび				12	⿱禾𱥯
却	⿰去卩	8	959	キャク	かえ.って しりぞ.く しりぞ.ける				7	
客	⿱宀各	3	557	キャク カク			カ ケ まろうど	u	9	
脚	⿰月却	8	1228	キャク キャ カク	あし	し			11	
虐	⿸虍⿷匚一	8	1464	ギャク	しいた.げる		そこなう	u	9	⿸虍𰀂
逆	⿺辶屰	5	683	ギャク ゲキ	さか さか.さ さか.らう		あらかじめ むかえる	u	9	
丘	⿱㇒⿺丄丅	8	1405	キュウ	おか	たかし	ク	u	5	
久		5	688	キュウ ク	ひさ.しい	きゅ わ なが ひさ ひさし			3	
仇	⿰亻九	0	2322	キュウ グ	あだ あた かたき つれあい		ク あだする	u	4	
休	⿰亻木	1	642	キュウ	やす.む やす.まる やす.める		ク	u	6	
及		8	544	キュウ	およ.ぶ およ.び および およ.ぼす	おい の			3	
吸	⿰口及	6	1054	キュウ	す.う				6	
宮	⿱宀呂	3	367	キュウ グウ ク クウ	みや	ぐ み	いえ	u	10	
弓	⿱？㇉	2	1802	キュウ	ゆみ	こ ゆ	ク	u	3	
急	⿱刍心	3	309	キュウ	いそ.ぐ いそ.ぎ せ.く		コウ きびしい	u	9	⿱⿱⺈𫜹心
救	⿰求攵	5	799	キュウ	すく.う		ク すくい	u	11	
朽	⿰木丂	8	1891	キュウ	く.ちる	くつ	ク	u	6	
求	⿺⿻一氺丶	4	220	キュウ グ	もと.める		ク もとめ	u	7	
汲	⿰氵及	9	0	キュウ	く.む	くみ			7	
泣	⿰氵立	4	1380	キュウ	な.く		コウ リュウ シュウ なみだ	u	8	
灸	⿱久火	9	0	キュウ ク	やいと				7	
球	⿰王求	3	302	キュウ	たま	く	グ	u	11	
究	⿱穴九	3	368	キュウ ク	きわ.める	きゅ	きわまる	u	7	⿱⿱宀儿九
窮	⿱穴躬	8	1756	キュウ キョウ	きわ.める きわ.まる きわ.まり きわ.み		グ	u	15	⿱⿱宀儿躬
笈	⿱竹及	9	0	キュウ		おい	ゴウ ギュウ キョウ ソウ	u	9	⿱𥫗及
級	⿰糸及	3	785	キュウ		しな			9	
糾	⿰糸丩	8	1820	キュウ	ただ.す		キョウ あざなう	u	9	
給	⿰糸合	4	615	キュウ	たま.う たも.う -たま.え	きい	キョウ ゴウ ヨウ コウ	u	12	
旧	⿰丨日	5	549	キュウ	ふる.い もと		グ	u	5	
牛	⿰㇒𰀁	2	1202	ギュウ	うし	うじ ご			4	
去	⿱土厶	3	440	キョ コ	さ.る -さ.る	い	ク	u	5	
居	⿸尸古	5	836	キョ コ	い.る -い お.る	おき ぐ すえ	キ いながら おく	u	8	
巨	⿷匚？	8	892	キョ		おお か こ なお	ゴ おおきい	u	5	
拒	⿰扌巨	8	863	キョ ゴ	こば.む		ク ふせぐ	u	8	
拠	⿰扌処	8	858	キョ コ	よ.る		よんどころ	u	8	
挙	⿱兴手	4	257	キョ	あ.げる あ.がる こぞ.る	たか	コ こぞって	u	10	
渠	⿱洰木	0	0	キョ	かれ なんぞ なに みぞ	だかり	ゴ いずくんぞ	u	12	
虚	⿸虍业	8	1454	キョ コ	むな.しい うつ.ろ				11	
許	⿰言午	5	720	キョ	ゆる.す もと		コ ク ばかり ゆるし	u	11	
距	⿰𧾷巨	8	1191	キョ	へだ.たる けづめ		たがう へだてる	u	12	
鋸	⿰金居	9	0	キョ コ	のこ のこぎり				16	
漁	⿰氵魚	4	1094	ギョ リョウ	あさ.る		ゴ いさる すなどり すなどる	u	14	
禦	⿱御示	0	0	ギョ ゴ	ふせ.ぐ				17	
魚	⿳𠂊田灬	2	1208	ギョ	うお さかな -ざかな	い	ゴ すなどる	u	11	⿳⺈田灬
亨	⿳亠口了	9	1952	コウ キョウ ホウ	とお.る	とうる みち ゆき あきら なが あき	ヒョウ たてまつる	u	7	
享	⿳亠口子	8	1893	キョウ コウ	う.ける	たか たかし とおる みち	すすめる	u	8	
京	⿳亠口小	2	74	キョウ ケイ キン	みやこ	たか	ゲン	u	8	⿱亠𱒃
供	⿰亻共	6	313	キョウ ク クウ グ	そな.える とも -ども				8	
侠	⿰亻夹	0	2385	キョウ	きゃん おとこだて				8	
僑	⿰亻喬	0	2044	キョウ		きゅう	ギョウ	u	14	
兇	⿱凶儿	0	0	キョウ	おそ.れる わる.い		ク	u	6	
競	⿰竞竞	4	610	キョウ ケイ	きそ.う せ.る くら.べる	かい わたなべ	ギョウ あらそう	u	20	
共	⿱龷八	4	174	キョウ	とも とも.に -ども		コウ ク グ ともにする	u	6	⿱卄𬺢
凶	⿶凵㐅	8	1673	キョウ			ク わるい	u	4	
協	⿰十劦	4	121	キョウ			かなう	u	8	
匡	⿷匚王	9	2176	キョウ オウ	すく.う ただ.す	ただ ただし まさ まさし きよ ひと	コウ	u	6	
卿	⿴卯皀	9	2138	ケイ キョウ	きみ		かみ	u	12	
叫	⿰口丩	8	1426	キョウ	さけ.ぶ		よぶ	u	6	
喬	⿱呑冋	9	1962	キョウ	たか.い	たかし たか	ギョウ	u	12	⿱夭⿱口冋
境	⿰土竟	5	346	キョウ ケイ	さかい	さか じき			14	
峡	⿰山夹	8	1833	キョウ コウ	はざま	き ば	かい	u	9	
強	⿰弓𧈧	2	112	キョウ ゴウ	つよ.い つよ.まる つよ.める し.いる	すね	コウ こわい あながち	u	11	
彊	⿰弓畺	0	0	キョウ ゴウ	つよ.い	つよし	しいる	u	16	
怯	⿰忄去	0	0	キョウ コウ	ひる.む おびえ.る おじる おび.える				8	
恐	⿱巩心	8	878	キョウ	おそ.れる おそ.る おそ.ろしい こわ.い		おそらくは おそれ	u	10	
恭	⿱共㣺	8	1737	キョウ	うやうや.しい	きよ やす やすし ゆき よし	ク	u	10	
挟	⿰扌夹	8	1870	キョウ ショウ	はさ.む はさ.まる わきばさ.む さしはさ.む		コウ ソウ	u	9	
教	⿰孝攵	2	166	キョウ	おし.える おそ.わる	のり ひさ	コウ おしえ しむ	u	11	
橋	⿰木喬	3	553	キョウ	はし	ばせ	ギョウ コウ	u	16	
況	⿰氵兄	8	490	キョウ	まし.て いわ.んや おもむき		コウ	u	8	
狂	⿰犭王	8	1425	キョウ	くる.う くる.おしい くるお.しい		カク ゴウ	u	7	
狭	⿰犭夹	8	1346	キョウ コウ	せま.い せば.める せば.まる さ	はざ			9	
矯	⿰矢喬	8	2105	キョウ	た.める		いつわる	u	17	
胸	⿰月匈	6	1144	キョウ	むね むな-		ク	u	10	
脅	⿱劦月	8	1183	キョウ	おびや.かす おど.す おど.かす		ケン キュウ コウ わき	u	10	
興	⿶⿳𦥑一八同	5	734	コウ キョウ	おこ.る おこ.す	おき おこっ とも	キン おきる	u	16	
蕎	⿱艹喬	9	0	キョウ	そば		ギョウ	u	15	
郷	⿲乡⑤阝	6	1077	キョウ ゴウ	さと	くに	コウ さきに むかう	u	11	
鏡	⿰金竟	4	1506	キョウ ケイ	かがみ	あき かが かがん			19	
響	⿱郷音	8	502	キョウ	ひび.く		ひびき	u	20	⿱鄉音
饗	⿱郷食	9	2347	キョウ	う.ける もてな.す	あい あえ			22	⿱鄕食 ⿱鄉食
驚	⿱敬馬	8	1141	キョウ	おどろ.く おどろ.かす		ケイ	u	22	
仰	⿰亻卬	8	1573	ギョウ コウ	あお.ぐ おお.せ お.っしゃる おっしゃ.る		ゴウ あおる	u	6	
凝	⿰冫疑	8	1712	ギョウ	こ.る こ.らす こご.らす こご.らせる		ゴウ こごる しこる	u	16	
尭	⿱卉兀	9	2136	ギョウ	たか.い	たかし たか のり あき			8	⿱𠦄兀
暁	⿰日尭	8	1924	ギョウ キョウ	あかつき さと.る	あき あきら あけ さと さとる てる			12	
業	⿱业𦍎	3	43	ギョウ ゴウ	わざ	なり のぶ	ギュウ すでに	u	13	⿳业䒑未
局	⿸尸⿹𠃌口	3	286	キョク	つぼね				7	
曲	⿻口卄	3	810	キョク	ま.がる ま.げる くま	まがた	コク ク つぶさに くせ	u	6	
極	⿰木亟	4	460	キョク ゴク	きわ.める きわ.まる きわ.まり きわ.み		ケキ キャク きわめて きまる	u	12	
玉	⿷王丶	1	737	ギョク	たま たま- -だま	おう だん	ゴク	u	5	
桐	⿰木同	9	1668	トウ ドウ	きり	ひさ き	ズ	u	10	
粁	⿰米千	0	0		キロメートル				9	
僅	⿰亻𦰌	8	0	キン ゴン	わず.か		ギン わずかに	u	12	⿰亻堇
勤	⿰𦰌力	6	830	キン ゴン	つと.める -づと.め つと.まる いそ.しむ		キ	u	12	⿰堇力
